train;age;educ;black;hisp;married;re74;re75;unem75;unem74;re78;agesq;trre74;trre75;trun74;trun75;avgre;travgre;unem78;em78
0;32;14;0;0;1;34.874897;35.788502;0;0;41.376301;1024;0;0;0;0;35.331699;0;0;1
0;32;12;0;0;0;35.0709;32.2258;0;0;27.3379;1024;0;0;0;0;33.64835;0;0;1
0;29;14;0;0;1;35.2668;16.1129;0;0;20.6882;841;0;0;0;0;25.68985;0;0;1
0;35;12;0;0;1;35.2668;26.854801;0;0;32.509998;1225;0;0;0;0;31.060801;0;0;1
0;35;12;0;0;1;35.2668;26.854801;0;0;32.509998;1225;0;0;0;0;31.060801;0;0;1
0;31;17;0;0;1;35.2668;31.8069;0;0;62.064499;961;0;0;0;0;33.53685;0;0;1
0;49;12;0;0;1;35.2668;32.2258;0;0;47.2873;2401;0;0;0;0;33.7463;0;0;1
0;55;12;0;0;1;35.2668;32.2258;0;0;25.860199;3025;0;0;0;0;33.7463;0;0;1
0;32;12;0;0;1;35.2668;32.2258;0;0;33.987698;1024;0;0;0;0;33.7463;0;0;1
0;46;14;0;0;1;35.2668;33.120998;0;0;33.987698;2116;0;0;0;0;34.193901;0;0;1
0;28;15;0;0;1;35.2668;34.016102;0;0;35.465397;784;0;0;0;0;34.641449;0;0;1
0;34;16;0;0;1;35.2668;34.016102;0;0;35.465397;1156;0;0;0;0;34.641449;0;0;1
0;35;16;0;0;1;35.2668;34.016102;0;0;40.4897;1225;0;0;0;0;34.641449;0;0;1
0;34;12;0;0;1;35.2668;35.806499;0;0;36.943199;1156;0;0;0;0;35.536652;0;0;1
0;40;16;0;0;1;35.2668;35.806499;0;0;36.943199;1600;0;0;0;0;35.536652;0;0;1
0;40;16;0;0;1;35.2668;35.806499;0;0;36.943199;1600;0;0;0;0;35.536652;0;0;1
0;29;14;0;0;1;35.2668;37.596802;0;0;45.809502;841;0;0;0;0;36.431801;0;0;1
0;45;12;0;0;1;35.2668;38.3666;0;0;38.420898;2025;0;0;0;0;36.8167;0;0;1
0;34;16;0;0;1;35.2668;39.3871;0;0;41.671898;1156;0;0;0;0;37.32695;0;0;1
0;47;12;0;0;1;35.2668;40.103199;0;0;42.263;2209;0;0;0;0;37.684998;0;0;1
0;31;16;0;0;1;35.2668;41.177399;0;0;35.465397;961;0;0;0;0;38.222099;0;0;1
0;51;12;0;0;1;35.2668;44.758102;0;0;0;2601;0;0;0;0;40.012451;0;1;0
0;40;16;0;0;1;35.2668;44.758102;0;0;56.153603;1600;0;0;0;0;40.012451;0;0;1
0;27;12;0;0;1;35.2668;53.888699;0;0;14.7773;729;0;0;0;0;44.577751;0;0;1
0;33;16;0;1;1;35.2668;85.935501;0;0;96.0522;1089;0;0;0;0;60.601151;0;0;1
0;41;16;0;0;1;35.582199;34.016102;0;0;42.854103;1681;0;0;0;0;34.799149;0;0;1
0;41;16;0;0;1;35.582199;34.016102;0;0;42.854103;1681;0;0;0;0;34.799149;0;0;1
0;33;12;0;0;1;35.658699;34.016102;0;0;32.509998;1089;0;0;0;0;34.837402;0;0;1
0;53;13;0;0;1;35.658699;35.806499;0;0;35.465397;2809;0;0;0;0;35.732597;0;0;1
0;45;12;0;0;1;35.756603;31.509699;0;0;27.3778;2025;0;0;0;0;33.633152;0;0;1
0;50;17;0;0;1;36.050499;37.596802;0;0;13.2995;2500;0;0;0;0;36.82365;0;0;1
0;37;14;0;0;1;36.197498;29.361301;0;0;21.870399;1369;0;0;0;0;32.7794;0;0;1
0;27;16;0;0;1;36.246399;0;1;0;0;729;0;0;0;0;18.123199;0;1;0
0;27;16;0;0;1;36.246399;28.1922;0;0;40.9035;729;0;0;0;0;32.219299;0;0;1
0;48;12;0;0;1;36.246399;31.330599;0;0;32.509998;2304;0;0;0;0;33.788498;0;0;1
0;47;12;0;0;1;36.246399;31.796099;0;0;42.854103;2209;0;0;0;0;34.021248;0;0;1
0;47;17;0;0;1;36.246399;34.016102;0;0;35.465397;2209;0;0;0;0;35.131248;0;0;1
0;33;15;0;0;1;36.246399;34.2131;0;0;35.465397;1089;0;0;0;0;35.229752;0;0;1
0;32;17;0;0;1;36.640198;34.016102;0;0;57.631302;1024;0;0;0;0;35.328148;0;0;1
0;34;14;0;0;1;36.834198;0;1;0;0;1156;0;0;0;0;18.417099;0;1;0
0;43;17;0;0;1;37.226101;16.65;0;0;30.441198;1849;0;0;0;0;26.938049;0;0;1
0;31;14;0;0;1;37.226101;17.9032;0;0;25.860199;961;0;0;0;0;27.564651;0;0;1
0;26;12;0;0;1;37.226101;25.9597;0;0;26.5991;676;0;0;0;0;31.592899;0;0;1
0;29;14;0;0;0;37.226101;27.2845;0;0;36.943199;841;0;0;0;0;32.255302;0;0;1
0;44;17;0;0;1;37.226101;32.075401;0;0;37.386501;1936;0;0;0;0;34.650749;0;0;1
0;36;17;0;1;1;37.226101;33.299999;0;0;39.6031;1296;0;0;0;0;35.26305;0;0;1
0;26;17;0;0;1;37.226101;34.016102;0;0;44.331802;676;0;0;0;0;35.621101;0;0;1
0;28;16;0;0;1;37.226101;34.016102;0;0;35.465397;784;0;0;0;0;35.621101;0;0;1
0;35;17;0;0;1;37.226101;35.806499;0;0;39.898602;1225;0;0;0;0;36.5163;0;0;1
0;52;12;0;0;1;37.226101;35.831501;0;0;48.764999;2704;0;0;0;0;36.528801;0;0;1
0;36;13;0;0;0;37.226101;36.1502;0;0;44.308201;1296;0;0;0;0;36.688148;0;0;1
0;28;17;0;0;1;37.226101;37.507301;0;0;38.420898;784;0;0;0;0;37.366699;0;0;1
0;44;17;0;0;1;37.226101;37.596802;0;0;36.2043;1936;0;0;0;0;37.411453;0;0;1
0;37;13;0;0;1;37.226101;37.596802;0;0;39.529198;1369;0;0;0;0;37.411453;0;0;1
0;51;12;0;0;1;37.226101;38.939499;0;0;35.465397;2601;0;0;0;0;38.082802;0;0;1
0;50;12;0;0;1;37.226101;39.028999;0;0;36.943199;2500;0;0;0;0;38.127548;0;0;1
0;29;12;0;0;1;37.226101;39.924198;0;0;27.918699;841;0;0;0;0;38.57515;0;0;1
0;32;17;0;0;1;37.226101;46.548397;0;0;25.121401;1024;0;0;0;0;41.887249;0;0;1
0;38;14;0;0;1;37.226101;50.129002;0;0;44.331802;1444;0;0;0;0;43.677551;0;0;1
0;47;17;0;0;1;37.343601;28.9065;0;0;35.732899;2209;0;0;0;0;33.12505;0;0;1
0;47;17;0;0;1;37.343601;28.9065;0;0;35.732899;2209;0;0;0;0;33.12505;0;0;1
0;31;17;0;0;1;38.0098;36.7052;0;0;42.854103;961;0;0;0;0;37.357498;0;0;1
0;50;16;0;0;1;38.2057;34.911301;0;0;33.987698;2500;0;0;0;0;36.558502;0;0;1
0;39;12;0;0;1;38.2057;39.3871;0;0;43.7407;1521;0;0;0;0;38.796402;0;0;1
0;27;13;0;0;1;38.4016;34.016102;0;0;11.128799;729;0;0;0;0;36.208851;0;0;1
0;46;16;0;0;1;38.597603;37.596802;0;0;48.764999;2116;0;0;0;0;38.097202;0;0;1
0;46;16;0;0;1;38.597603;37.596802;0;0;48.764999;2116;0;0;0;0;38.097202;0;0;1
0;33;16;0;0;1;38.597603;41.177399;0;0;42.854103;1089;0;0;0;0;39.887501;0;0;1
0;25;16;0;0;0;39.185299;0;1;0;23.3895;625;0;0;0;0;19.592649;0;0;1
0;36;12;0;0;1;39.185299;15.2177;0;0;16.254999;1296;0;0;0;0;27.2015;0;0;1
0;39;12;0;0;1;39.185299;24.169401;0;0;23.6436;1521;0;0;0;0;31.677349;0;0;1
0;35;17;0;0;1;39.185299;30.435499;0;0;33.426201;1225;0;0;0;0;34.810398;0;0;1
0;35;17;0;0;1;39.185299;30.435499;0;0;33.426201;1225;0;0;0;0;34.810398;0;0;1
0;46;17;0;0;1;39.185299;31.330599;0;0;31.298199;2116;0;0;0;0;35.25795;0;0;1
0;31;17;0;0;1;39.185299;33.120998;0;0;47.2873;961;0;0;0;0;36.153149;0;0;1
0;52;15;0;0;1;39.185299;35.806499;0;0;38.420898;2704;0;0;0;0;37.495899;0;0;1
0;50;16;0;0;0;39.185299;35.806499;0;0;40.637501;2500;0;0;0;0;37.495899;0;0;1
0;49;12;0;0;1;39.185299;35.806499;0;0;33.987698;2401;0;0;0;0;37.495899;0;0;1
0;53;16;0;0;1;39.185299;35.806499;0;0;51.720398;2809;0;0;0;0;37.495899;0;0;1
0;44;14;0;0;1;39.185299;35.806499;0;0;35.465397;1936;0;0;0;0;37.495899;0;0;1
0;46;16;0;0;1;39.185299;35.806499;0;0;36.943199;2116;0;0;0;0;37.495899;0;0;1
0;42;14;0;0;1;39.185299;36.701603;0;0;39.898602;1764;0;0;0;0;37.943451;0;0;1
0;43;12;0;0;1;39.185299;36.701603;0;0;45.809502;1849;0;0;0;0;37.943451;0;0;1
0;54;15;0;0;1;39.185299;37.4715;0;0;39.3046;2916;0;0;0;0;38.3284;0;0;1
0;42;16;0;0;1;39.185299;37.596802;0;0;47.2873;1764;0;0;0;0;38.391052;0;0;1
0;34;16;0;0;1;39.185299;37.596802;0;0;39.898602;1156;0;0;0;0;38.391052;0;0;1
0;47;16;0;0;1;39.185299;39.3871;0;0;38.420898;2209;0;0;0;0;39.286201;0;0;1
0;33;16;0;0;1;39.185299;39.3871;0;0;44.331802;1089;0;0;0;0;39.286201;0;0;1
0;40;17;0;1;1;39.185299;41.177399;0;0;33.987698;1600;0;0;0;0;40.181351;0;0;1
0;40;17;0;1;1;39.185299;41.177399;0;0;33.987698;1600;0;0;0;0;40.181351;0;0;1
0;45;14;0;0;1;39.185299;42.538101;0;0;36.943199;2025;0;0;0;0;40.861702;0;0;1
0;31;16;0;0;1;39.185299;42.967701;0;0;76.841797;961;0;0;0;0;41.0765;0;0;1
0;32;12;0;0;1;39.185299;42.967701;0;0;41.376301;1024;0;0;0;0;41.0765;0;0;1
0;27;17;0;0;1;39.185299;44.758102;0;0;29.554501;729;0;0;0;0;41.971703;0;0;1
0;44;17;0;0;1;39.185299;44.758102;0;0;51.720398;1936;0;0;0;0;41.971703;0;0;1
0;38;17;0;0;1;39.185299;48.338699;0;0;47.2873;1444;0;0;0;0;43.762001;0;0;1
0;27;17;0;0;0;40.165001;41.177399;0;0;44.331802;729;0;0;0;0;40.6712;0;0;1
0;39;17;0;0;1;40.752701;0;1;0;0;1521;0;0;0;0;20.37635;0;1;0
0;46;14;0;0;1;41.1446;30.2565;0;0;35.465397;2116;0;0;0;0;35.70055;0;0;1
0;25;17;0;0;1;41.1446;35.806499;0;0;38.420898;625;0;0;0;0;38.475548;0;0;1
0;52;12;0;0;1;41.1446;37.596802;0;0;36.943199;2704;0;0;0;0;39.370701;0;0;1
0;35;15;0;0;1;41.1446;39.3871;0;0;35.465397;1225;0;0;0;0;40.26585;0;0;1
0;53;12;0;0;1;41.1446;42.967701;0;0;39.898602;2809;0;0;0;0;42.056152;0;0;1
0;33;16;0;0;1;41.1446;42.967701;0;0;41.080799;1089;0;0;0;0;42.056152;0;0;1
0;30;16;0;0;1;41.1446;42.967701;0;0;47.2873;900;0;0;0;0;42.056152;0;0;1
0;51;16;0;0;1;41.1446;44.758102;0;0;48.764999;2601;0;0;0;0;42.951351;0;0;1
0;33;13;0;0;1;41.732399;47.2645;0;0;51.0732;1089;0;0;0;0;44.498451;0;0;1
0;50;17;0;0;1;42.124199;0;1;0;70.930901;2500;0;0;0;0;21.062099;0;0;1
0;47;16;0;0;1;42.124199;41.177399;0;0;44.331802;2209;0;0;0;0;41.650799;0;0;1
0;36;14;0;0;1;42.124199;42.072601;0;0;41.376301;1296;0;0;0;0;42.0984;0;0;1
0;48;12;0;0;1;42.124199;42.967701;0;0;36.943199;2304;0;0;0;0;42.545952;0;0;1
0;48;12;0;0;1;42.124199;42.967701;0;0;36.943199;2304;0;0;0;0;42.545952;0;0;1
0;48;17;0;0;1;42.294701;41.177399;0;0;41.376301;2304;0;0;0;0;41.73605;0;0;1
0;37;17;0;0;1;42.712002;43.8629;0;0;31.032301;1369;0;0;0;0;43.287453;0;0;1
0;50;17;0;0;1;42.907898;44.758102;0;0;39.898602;2500;0;0;0;0;43.833;0;0;1
0;34;16;0;0;1;43.103897;21.3048;0;0;20.6882;1156;0;0;0;0;32.20435;0;0;1
0;28;16;0;0;1;43.103897;32.2258;0;0;38.420898;784;0;0;0;0;37.664848;0;0;1
0;37;12;0;0;0;43.103897;32.2258;0;0;32.509998;1369;0;0;0;0;37.664848;0;0;1
0;46;12;0;0;1;43.103897;35.806499;0;0;31.032301;2116;0;0;0;0;39.4552;0;0;1
0;32;12;0;1;1;43.103897;37.596802;0;0;38.420898;1024;0;0;0;0;40.350349;0;0;1
0;29;12;0;0;0;43.103897;37.596802;0;0;50.242699;841;0;0;0;0;40.350349;0;0;1
0;40;16;0;0;1;43.103897;39.3871;0;0;45.809502;1600;0;0;0;0;41.245499;0;0;1
0;44;15;0;0;1;43.103897;39.3871;0;0;51.2328;1936;0;0;0;0;41.245499;0;0;1
0;38;12;0;0;1;43.103897;41.177399;0;0;36.943199;1444;0;0;0;0;42.140648;0;0;1
0;51;12;0;0;1;43.103897;41.356499;0;0;7.3886299;2601;0;0;0;0;42.230198;0;0;1
0;33;17;0;0;1;43.103897;43.236301;0;0;40.415802;1089;0;0;0;0;43.170097;0;0;1
0;31;16;0;0;0;43.103897;44.364201;0;0;54.6759;961;0;0;0;0;43.734047;0;0;1
0;43;17;0;0;1;43.103897;44.758102;0;0;41.376301;1849;0;0;0;0;43.931;0;0;1
0;45;16;0;0;1;43.103897;48.338699;0;0;59.1091;2025;0;0;0;0;45.721298;0;0;1
0;33;17;0;0;1;43.566299;42.967701;0;0;40.785301;1089;0;0;0;0;43.266998;0;0;1
0;25;12;0;0;1;43.691601;30.435499;0;0;33.987698;625;0;0;0;0;37.063549;0;0;1
0;51;12;0;0;1;44.0835;41.177399;0;0;48.764999;2601;0;0;0;0;42.630447;0;0;1
0;41;17;0;0;1;44.0835;43.8629;0;0;66.497704;1681;0;0;0;0;43.973198;0;0;1
0;42;12;0;0;1;44.475399;47.2323;0;0;70.930901;1764;0;0;0;0;45.853851;0;0;1
0;37;13;0;0;1;45.063103;35.806499;0;0;27.3379;1369;0;0;0;0;40.434799;0;0;1
0;29;17;0;0;1;45.063103;35.806499;0;0;0;841;0;0;0;0;40.434799;0;1;0
0;37;15;0;1;1;45.063103;39.3871;0;0;45.809502;1369;0;0;0;0;42.225101;0;0;1
0;46;16;0;0;1;45.063103;46.011299;0;0;42.854103;2116;0;0;0;0;45.537201;0;0;1
0;40;12;0;0;1;45.063103;48.338699;0;0;44.331802;1600;0;0;0;0;46.700901;0;0;1
0;46;17;0;0;1;45.063103;57.290302;0;0;36.943199;2116;0;0;0;0;51.176704;0;0;1
0;47;12;0;0;1;45.063103;62.661301;0;0;0;2209;0;0;0;0;53.862202;0;1;0
0;34;13;0;0;1;45.846802;42.072601;0;0;41.376301;1156;0;0;0;0;43.959702;0;0;1
0;52;17;0;0;1;46.042801;59.080601;0;0;70.930901;2704;0;0;0;0;52.561699;0;0;1
0;52;17;0;0;1;46.042801;59.080601;0;0;70.930901;2704;0;0;0;0;52.561699;0;0;1
0;50;12;0;0;1;47.0224;44.758102;0;0;8.8663607;2500;0;0;0;0;45.890251;0;0;1
0;49;17;0;0;1;47.0224;46.548397;0;0;42.854103;2401;0;0;0;0;46.7854;0;0;1
0;49;17;0;0;1;47.0224;48.338699;0;0;44.331802;2401;0;0;0;0;47.68055;0;0;1
0;49;17;0;0;1;47.0224;48.338699;0;0;44.331802;2401;0;0;0;0;47.68055;0;0;1
0;53;12;0;0;1;47.649399;47.894699;0;0;50.242699;2809;0;0;0;0;47.772049;0;0;1
0;33;13;0;0;1;48.981701;32.2258;0;0;0;1089;0;0;0;0;40.603752;0;1;0
0;54;15;0;0;1;48.981701;35.806499;0;0;88.663605;2916;0;0;0;0;42.3941;0;0;1
0;54;15;0;0;1;48.981701;35.806499;0;0;88.663605;2916;0;0;0;0;42.3941;0;0;1
0;44;17;0;0;1;48.981701;42.967701;0;0;39.898602;1936;0;0;0;0;45.974701;0;0;1
0;37;17;0;0;1;48.981701;44.758102;0;0;44.331802;1369;0;0;0;0;46.869904;0;0;1
0;55;16;0;0;1;48.981701;46.548397;0;0;47.8783;3025;0;0;0;0;47.765049;0;0;1
0;55;16;0;0;1;48.981701;46.548397;0;0;47.8783;3025;0;0;0;0;47.765049;0;0;1
0;37;17;0;0;1;48.981701;46.548397;0;0;49.503799;1369;0;0;0;0;47.765049;0;0;1
0;44;14;0;0;1;48.981701;48.338699;0;0;50.242699;1936;0;0;0;0;48.660202;0;0;1
0;41;13;0;0;1;48.981701;48.338699;0;0;38.420898;1681;0;0;0;0;48.660202;0;0;1
0;39;17;0;0;1;48.981701;48.338699;0;0;51.720398;1521;0;0;0;0;48.660202;0;0;1
0;48;16;0;0;1;48.981701;50.129002;0;0;48.764999;2304;0;0;0;0;49.555351;0;0;1
0;39;17;0;0;1;48.981701;50.129002;0;0;44.331802;1521;0;0;0;0;49.555351;0;0;1
0;45;12;0;0;1;48.981701;50.487103;0;0;46.548397;2025;0;0;0;0;49.734402;0;0;1
0;26;16;0;0;1;48.981701;53.709698;0;0;45.809502;676;0;0;0;0;51.345699;0;0;1
0;34;16;0;0;1;48.981701;62.661301;0;0;54.6759;1156;0;0;0;0;55.821503;0;0;1
0;47;16;0;0;1;48.981701;62.741898;0;0;65.019997;2209;0;0;0;0;55.861801;0;0;1
0;55;16;0;0;1;48.981701;71.6129;0;0;35.110802;3025;0;0;0;0;60.297302;0;0;1
0;37;16;0;0;1;49.9613;41.177399;0;0;39.898602;1369;0;0;0;0;45.569351;0;0;1
0;43;17;0;0;1;49.9613;48.338699;0;0;51.4249;1849;0;0;0;0;49.150002;0;0;1
0;43;16;0;0;1;49.9613;50.129002;0;0;52.969101;1849;0;0;0;0;50.045151;0;0;1
0;33;17;0;0;1;50.940899;39.3871;0;0;46.105103;1089;0;0;0;0;45.164001;0;0;1
0;36;14;0;0;1;50.940899;42.967701;0;0;44.331802;1296;0;0;0;0;46.9543;0;0;1
0;37;17;0;0;1;50.940899;44.758102;0;0;50.242699;1369;0;0;0;0;47.849503;0;0;1
0;44;12;0;0;1;50.940899;44.758102;0;0;41.376301;1936;0;0;0;0;47.849503;0;0;1
0;42;17;0;0;0;50.940899;50.129002;0;0;48.764999;1764;0;0;0;0;50.53495;0;0;1
0;47;16;0;0;1;50.940899;53.709698;0;0;54.6759;2209;0;0;0;0;52.325298;0;0;1
0;38;13;0;0;1;50.940899;73.403206;0;0;25.121401;1444;0;0;0;0;62.17205;0;0;1
0;28;16;0;0;1;51.920601;48.875801;0;0;56.153603;784;0;0;0;0;50.398201;0;0;1
0;44;17;0;0;1;51.920601;56.753201;0;0;53.1982;1936;0;0;0;0;54.336899;0;0;1
0;32;16;0;0;1;52.9002;48.338699;0;0;0;1024;0;0;0;0;50.61945;0;1;0
0;47;17;0;0;1;52.9002;49.233898;0;0;54.6759;2209;0;0;0;0;51.067047;0;0;1
0;28;16;0;0;1;52.9002;59.080601;0;0;36.943199;784;0;0;0;0;55.990402;0;0;1
0;45;15;0;0;1;53.879799;51.919399;0;0;45.809502;2025;0;0;0;0;52.899597;0;0;1
0;52;16;0;0;1;53.879799;53.709698;0;0;63.837799;2704;0;0;0;0;53.794746;0;0;1
0;32;12;0;0;1;54.859501;39.3871;0;0;40.878399;1024;0;0;0;0;47.123299;0;0;1
0;33;17;0;0;1;54.859501;46.548397;0;0;76.841797;1089;0;0;0;0;50.703949;0;0;1
0;41;17;0;0;1;54.859501;52.9935;0;0;50.242699;1681;0;0;0;0;53.926498;0;0;1
0;42;16;0;0;1;54.859501;53.709698;0;0;53.641499;1764;0;0;0;0;54.284599;0;0;1
0;48;16;0;0;1;54.859501;53.709698;0;0;73.886299;2304;0;0;0;0;54.284599;0;0;1
0;48;16;0;0;1;54.859501;53.709698;0;0;73.886299;2304;0;0;0;0;54.284599;0;0;1
0;46;12;0;0;1;56.818699;48.338699;0;0;73.886299;2116;0;0;0;0;52.578697;0;0;1
0;48;14;0;0;1;56.818699;57.290302;0;0;57.631302;2304;0;0;0;0;57.054501;0;0;1
0;47;14;0;0;1;58.778;26.854801;0;0;32.509998;2209;0;0;0;0;42.816399;0;0;1
0;36;17;0;0;1;58.778;46.548397;0;0;56.153603;1296;0;0;0;0;52.6632;0;0;1
0;38;16;0;0;1;58.778;50.129002;0;0;38.420898;1444;0;0;0;0;54.453499;0;0;1
0;44;17;0;0;1;58.778;53.709698;0;0;53.1982;1936;0;0;0;0;56.243851;0;0;1
0;38;16;0;0;1;58.778;53.709698;0;0;41.376301;1444;0;0;0;0;56.243851;0;0;1
0;39;14;0;0;1;58.778;57.290302;0;0;74.625206;1521;0;0;0;0;58.034149;0;0;1
0;41;17;0;0;1;59.385399;59.438698;0;0;82.752701;1681;0;0;0;0;59.412048;0;0;1
0;47;16;0;0;1;60.737301;60.870998;0;0;78.319504;2209;0;0;0;0;60.80415;0;0;1
0;47;16;0;0;1;60.737301;60.870998;0;0;78.319504;2209;0;0;0;0;60.80415;0;0;1
0;46;16;0;0;1;62.696499;57.290302;0;0;63.542198;2116;0;0;0;0;59.993401;0;0;1
0;30;13;0;0;1;62.696499;75.193497;0;0;70.930901;900;0;0;0;0;68.945;0;0;1
0;52;17;0;0;1;63.676201;60.870998;0;0;59.1091;2704;0;0;0;0;62.273598;0;0;1
0;40;16;0;0;1;66.615105;57.290302;0;0;66.497704;1600;0;0;0;0;61.952705;0;0;1
0;51;12;0;0;0;67.594704;62.661301;0;0;71.669701;2601;0;0;0;0;65.128006;0;0;1
0;47;17;0;0;1;68.574295;38.671001;0;0;0;2209;0;0;0;0;53.62265;0;1;0
0;53;16;0;0;1;68.574295;39.3871;0;0;67.236603;2809;0;0;0;0;53.980698;0;0;1
0;48;16;0;0;1;68.574295;59.080601;0;0;62.064499;2304;0;0;0;0;63.827446;0;0;1
0;28;15;0;0;1;68.574295;62.661301;0;0;66.497704;784;0;0;0;0;65.617798;0;0;1
0;42;17;0;0;1;68.574295;64.451599;0;0;62.064499;1764;0;0;0;0;66.512947;0;0;1
0;47;16;0;0;1;68.574295;71.6129;0;0;73.886299;2209;0;0;0;0;70.093597;0;0;1
0;50;14;0;0;1;70.5336;29.5403;0;0;51.720398;2500;0;0;0;0;50.036949;0;0;1
0;49;12;0;0;1;72.492897;71.433899;0;0;0;2401;0;0;0;0;71.963394;0;1;0
0;48;15;0;0;1;73.472504;71.6129;0;0;85.708099;2304;0;0;0;0;72.542702;0;0;1
0;51;17;0;0;1;74.452103;0;1;0;0;2601;0;0;0;0;37.226051;0;1;0
0;32;17;0;0;1;76.4114;64.451599;0;0;99.007706;1024;0;0;0;0;70.431503;0;0;1
0;47;16;0;0;1;78.370705;78.7742;0;0;97.677704;2209;0;0;0;0;78.572449;0;0;1
0;37;17;0;0;1;82.2892;85.040298;0;0;110.829;1369;0;0;0;0;83.664749;0;0;1
0;55;17;0;0;1;88.167;98.467705;0;0;88.663605;3025;0;0;0;0;93.317352;0;0;1
0;49;16;0;0;1;94.0448;98.467705;0;0;73.886299;2401;0;0;0;0;96.256256;0;0;1
0;50;16;0;0;1;97.963295;34.016102;0;0;33.987698;2500;0;0;0;0;65.9897;0;0;1
0;28;16;0;0;1;97.963295;89.516098;0;0;70.930901;784;0;0;0;0;93.7397;0;0;1
0;42;16;0;0;1;103.841;93.096794;0;0;100.485;1764;0;0;0;0;98.468903;0;0;1
0;45;12;0;0;1;137.149;156.653;0;0;88.663605;2025;0;0;0;0;146.901;0;0;1
0;53;6;0;0;1;0;0;1;1;0;2809;0;0;0;0;0;0;1;0
0;53;7;0;1;0;0;0;1;1;0;2809;0;0;0;0;0;0;1;0
0;47;8;0;0;0;0;0;1;1;0;2209;0;0;0;0;0;0;1;0
0;55;8;0;0;1;0;0;1;1;0;3025;0;0;0;0;0;0;1;0
0;41;8;0;0;1;0;0;1;1;0;1681;0;0;0;0;0;0;1;0
0;45;8;0;0;1;0;0;1;1;0;2025;0;0;0;0;0;0;1;0
0;46;9;0;1;1;0;0;1;1;0;2116;0;0;0;0;0;0;1;0
0;48;9;0;0;1;0;0;1;1;0;2304;0;0;0;0;0;0;1;0
0;46;9;0;1;1;0;0;1;1;0;2116;0;0;0;0;0;0;1;0
0;54;9;0;0;1;0;0;1;1;0;2916;0;0;0;0;0;0;1;0
0;40;10;0;1;1;0;0;1;1;0;1600;0;0;0;0;0;0;1;0
0;41;11;0;0;1;0;0;1;1;14.4817;1681;0;0;0;0;0;0;0;1
0;52;8;0;0;1;0;0;1;1;0;2704;0;0;0;0;0;0;1;0
0;45;9;0;0;1;0;0;1;1;0;2025;0;0;0;0;0;0;1;0
0;40;8;0;0;1;0;0;1;1;0;1600;0;0;0;0;0;0;1;0
0;37;10;0;0;1;0;0;1;1;0;1369;0;0;0;0;0;0;1;0
0;48;11;0;0;1;0;0;1;1;11.8218;2304;0;0;0;0;0;0;0;1
0;36;9;0;0;1;0;0;1;1;0;1296;0;0;0;0;0;0;1;0
0;40;7;0;0;1;0;0;1;1;8.8663607;1600;0;0;0;0;0;0;0;1
0;40;7;0;0;1;0;0;1;1;8.8663607;1600;0;0;0;0;0;0;0;1
0;38;11;0;0;1;0;0;1;1;0;1444;0;0;0;0;0;0;1;0
0;53;7;0;0;1;0;0;1;1;0;2809;0;0;0;0;0;0;1;0
0;52;7;0;0;1;0;0;1;1;0;2704;0;0;0;0;0;0;1;0
0;46;6;0;0;1;0;0;1;1;0;2116;0;0;0;0;0;0;1;0
0;40;8;0;0;1;0;0;1;1;0;1600;0;0;0;0;0;0;1;0
0;53;8;0;0;1;0;0;1;1;0;2809;0;0;0;0;0;0;1;0
0;50;11;0;0;1;0;0;1;1;10.3441;2500;0;0;0;0;0;0;0;1
0;33;11;0;0;1;0;0;1;1;0;1089;0;0;0;0;0;0;1;0
0;33;11;0;0;1;0;0;1;1;0;1089;0;0;0;0;0;0;1;0
0;52;8;0;0;1;0;0;1;1;0;2704;0;0;0;0;0;0;1;0
0;50;8;0;0;1;0;0;1;1;0;2500;0;0;0;0;0;0;1;0
0;41;8;0;0;1;0;0;1;1;7.0930901;1681;0;0;0;0;0;0;0;1
0;53;9;0;0;1;0;0;1;1;0;2809;0;0;0;0;0;0;1;0
0;48;11;0;0;0;0;0;1;1;0;2304;0;0;0;0;0;0;1;0
0;31;9;0;0;1;0;0;1;1;0;961;0;0;0;0;0;0;1;0
0;42;8;0;0;1;0;0;1;1;0;1764;0;0;0;0;0;0;1;0
0;54;10;0;0;1;0;0;1;1;0;2916;0;0;0;0;0;0;1;0
0;50;10;0;0;1;0;0;1;1;0;2500;0;0;0;0;0;0;1;0
0;48;6;0;1;1;0;0;1;1;0;2304;0;0;0;0;0;0;1;0
0;22;9;0;0;1;0;0;1;1;16.8461;484;0;0;0;0;0;0;0;1
0;41;8;0;0;1;0;0;1;1;0;1681;0;0;0;0;0;0;1;0
0;41;8;0;0;1;0;0;1;1;0;1681;0;0;0;0;0;0;1;0
0;45;9;0;0;1;0;.313306;0;1;4.0637498;2025;0;0;0;0;.156653;0;0;1
0;46;8;0;0;1;0;8.9516106;0;1;0;2116;0;0;0;0;4.4758053;0;1;0
0;46;8;0;0;1;0;8.9516106;0;1;0;2116;0;0;0;0;4.4758053;0;1;0
0;53;8;0;0;1;0;14.322599;0;1;0;2809;0;0;0;0;7.1612997;0;1;0
0;53;6;0;0;1;0;17.187099;0;1;45.809502;2809;0;0;0;0;8.5935497;0;0;1
0;34;11;0;0;1;0;19.693501;0;1;14.7773;1156;0;0;0;0;9.8467503;0;0;1
0;49;9;0;0;1;0;21.4839;0;1;69.453102;2401;0;0;0;0;10.74195;0;0;1
